customerid,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,segment
13774,81.0,1,345.0,4,4,4,444,Champions
12379,81.0,2,852.24,4,3,3,433,Loyal Customers
18094,81.0,7,3017.3,4,1,1,411,Potential Loyalist
12497,81.0,1,1043.1,4,4,2,442,Loyal Customers
14934,81.0,2,1890.94,4,3,2,432,Loyal Customers
16370,81.0,4,1263.6,4,2,2,422,Potential Loyalist
13562,81.0,3,1799.33,4,2,2,422,Potential Loyalist
16080,81.0,2,217.16,4,4,5,445,Champions
12527,81.0,3,348.71,4,2,4,424,Potential Loyalist
13325,81.0,1,675.3,4,5,3,453,Loyal Customers
18194,81.0,1,973.84,4,4,2,442,Loyal Customers
17802,81.0,3,1272.44,4,3,2,432,Loyal Customers
18232,81.0,4,592.97,4,2,3,423,Potential Loyalist
17058,81.0,3,1179.89,4,3,2,432,Loyal Customers
16906,81.0,4,536.54,4,2,3,423,Potential Loyalist
13334,81.0,3,3447.37,4,2,1,421,Potential Loyalist
15947,82.0,1,1708.24,4,4,2,442,Loyal Customers
12871,83.0,2,380.64,4,3,4,434,Loyal Customers
14124,83.0,1,281.34,4,4,4,444,Champions
16878,83.0,1,13.3,4,5,5,455,Champions
15099,83.0,1,410.48,4,5,4,454,Champions
15410,83.0,8,3450.84,4,1,1,411,Potential Loyalist
15975,83.0,1,371.01,4,4,4,444,Champions
15523,83.0,1,412.01,4,5,4,454,Champions
13563,83.0,2,777.53,4,3,3,433,Loyal Customers
15417,84.0,1,508.8,4,5,3,453,Loyal Customers
14557,84.0,1,788.38,4,5,3,453,Loyal Customers
17594,84.0,2,993.18,4,3,2,432,Loyal Customers
13141,84.0,5,2388.75,4,2,1,421,Potential Loyalist
15466,84.0,1,331.13,4,4,4,444,Champions
17047,84.0,3,1100.9,4,2,2,422,Potential Loyalist
15205,84.0,2,653.24,4,3,3,433,Loyal Customers
14894,84.0,1,655.75,4,5,3,453,Loyal Customers
17898,84.0,2,152.06,4,4,5,445,Champions
16709,84.0,5,3029.87,4,2,1,421,Potential Loyalist
17786,84.0,2,254.71,4,4,4,444,Champions
12995,84.0,1,211.32,4,5,5,455,Champions
12722,84.0,4,997.63,4,2,2,422,Potential Loyalist
16573,84.0,2,663.61,4,3,3,433,Loyal Customers
16108,84.0,1,842.5,4,5,3,453,Loyal Customers
17846,84.0,1,2033.1,4,5,2,452,Loyal Customers
12434,84.0,2,806.14,4,3,3,433,Loyal Customers
13662,85.0,3,881.26,4,3,3,433,Loyal Customers
12566,85.0,1,351.65,4,4,4,444,Champions
17333,85.0,1,494.25,4,5,3,453,Loyal Customers
15322,85.0,1,679.68,4,5,3,453,Loyal Customers
14177,85.0,4,549.46,4,2,3,423,Potential Loyalist
17033,85.0,3,1030.14,4,2,2,422,Potential Loyalist
13877,85.0,1,117.24,4,4,5,445,Champions
13134,85.0,4,1793.58,4,2,2,422,Potential Loyalist
13518,85.0,1,627.16,4,5,3,453,Loyal Customers
17347,85.0,1,228.96,4,5,5,455,Champions
17002,85.0,3,1493.73,4,3,2,432,Loyal Customers
13539,85.0,3,631.34,4,3,3,433,Loyal Customers
18251,86.0,1,4314.72,4,4,1,441,Loyal Customers
14163,86.0,4,2445.91,4,2,1,421,Potential Loyalist
16745,86.0,17,7158.3,4,1,1,411,Potential Loyalist
14660,86.0,2,285.74,4,4,4,444,Champions
15201,86.0,5,1236.54,4,2,2,422,Potential Loyalist
18173,86.0,4,2106.84,4,2,1,421,Potential Loyalist
16229,86.0,2,1010.6,4,3,2,432,Loyal Customers
17640,86.0,1,621.66,4,5,3,453,Loyal Customers
12756,86.0,1,112.08,4,4,5,445,Champions
16036,86.0,2,758.92,4,3,3,433,Loyal Customers
16959,86.0,1,117.35,4,4,5,445,Champions
15343,86.0,1,364.5,4,4,4,444,Champions
14753,86.0,1,563.15,4,5,3,453,Loyal Customers
12924,87.0,4,788.14,4,2,3,423,Potential Loyalist
12884,87.0,1,309.05,4,4,4,444,Champions
15673,87.0,4,2452.57,4,2,1,421,Potential Loyalist
14500,87.0,3,254.85,4,2,4,424,Potential Loyalist
17037,87.0,1,1267.32,4,4,2,442,Loyal Customers
16098,87.0,7,1960.63,4,1,2,412,Potential Loyalist
16984,87.0,2,4294.09,4,3,1,431,Loyal Customers
17919,87.0,1,1304.04,4,4,2,442,Loyal Customers
15216,87.0,1,96.6,4,4,5,445,Champions
16141,87.0,1,620.4,4,5,3,453,Loyal Customers
16475,87.0,4,544.3,4,2,3,423,Potential Loyalist
17433,87.0,1,299.86,4,4,4,444,Champions
15764,87.0,6,3279.97,4,1,1,411,Potential Loyalist
15996,87.0,6,1021.33,4,1,2,412,Potential Loyalist
16451,87.0,1,266.97,4,4,4,444,Champions
18255,88.0,1,103.3,4,4,5,445,Champions
18215,88.0,1,299.34,4,4,4,444,Champions
12965,88.0,1,769.81,4,5,3,453,Loyal Customers
15980,88.0,3,2398.86,4,2,1,421,Potential Loyalist
16796,88.0,1,305.62,4,4,4,444,Champions
16211,88.0,1,547.02,4,5,3,453,Loyal Customers
13611,88.0,3,1134.15,4,3,2,432,Loyal Customers
14307,88.0,6,2995.72,4,1,1,411,Potential Loyalist
16209,88.0,5,2262.62,4,2,1,421,Potential Loyalist
13375,88.0,1,778.65,4,5,3,453,Loyal Customers
15939,89.0,15,6115.01,4,1,1,411,Potential Loyalist
15035,89.0,1,241.48,4,5,5,455,Champions
13124,89.0,3,3708.73,4,2,1,421,Potential Loyalist
14837,89.0,4,1649.5,4,2,2,422,Potential Loyalist
14212,89.0,1,1070.48,4,4,2,442,Loyal Customers
13372,89.0,1,378.64,4,4,4,444,Champions
15636,89.0,2,724.76,4,3,3,433,Loyal Customers
12635,89.0,2,1689.18,4,3,2,432,Loyal Customers
16384,89.0,2,584.5,4,3,3,433,Loyal Customers
16723,90.0,2,510.0,4,3,3,433,Loyal Customers
14915,90.0,2,307.48,4,4,4,444,Champions
14628,90.0,2,671.96,4,3,3,433,Loyal Customers
15652,90.0,1,337.74,4,4,4,444,Champions
15400,91.0,5,716.2,4,2,3,423,Potential Loyalist
13814,91.0,2,1579.12,4,3,2,432,Loyal Customers
12535,91.0,2,716.35,4,3,3,433,Loyal Customers
15198,91.0,2,193.64,4,4,5,445,Champions
12592,91.0,2,437.6,4,3,4,434,Loyal Customers
13249,91.0,3,711.41,4,3,3,433,Loyal Customers
13441,91.0,1,296.64,4,4,4,444,Champions
13848,91.0,3,1255.0,4,3,2,432,Loyal Customers
16031,91.0,2,541.65,4,3,3,433,Loyal Customers
14414,91.0,7,1496.98,4,1,2,412,Potential Loyalist
14410,91.0,9,1085.17,4,1,2,412,Potential Loyalist
16027,91.0,6,934.62,4,1,2,412,Potential Loyalist
14223,91.0,3,991.13,4,2,2,422,Potential Loyalist
15885,92.0,3,379.35,4,2,4,424,Potential Loyalist
13244,92.0,1,121.74,4,4,5,445,Champions
18222,92.0,1,443.0,4,5,4,454,Champions
15488,92.0,1,91.32,4,4,5,445,Champions
13925,92.0,4,678.25,4,2,3,423,Potential Loyalist
18093,92.0,4,2106.52,4,2,1,421,Potential Loyalist
13889,92.0,1,416.9,4,5,4,454,Champions
15653,92.0,2,877.44,4,3,3,433,Loyal Customers
16828,92.0,2,128.5,4,4,5,445,Champions
13330,92.0,3,1140.93,4,3,2,432,Loyal Customers
13130,93.0,1,64.0,4,5,5,455,Champions
16175,93.0,4,1037.59,4,2,2,422,Potential Loyalist
13122,93.0,2,922.39,4,3,3,433,Loyal Customers
13210,93.0,1,353.48,4,4,4,444,Champions
17460,93.0,6,622.43,4,1,3,413,Potential Loyalist
15071,93.0,2,982.07,4,3,2,432,Loyal Customers
12461,93.0,2,826.88,4,3,3,433,Loyal Customers
15462,93.0,3,234.6,4,2,5,425,Potential Loyalist
17339,93.0,2,243.36,4,4,5,445,Champions
15491,94.0,6,3100.09,4,1,1,411,Potential Loyalist
17560,94.0,4,854.95,4,2,3,423,Potential Loyalist
18196,94.0,2,686.63,4,3,3,433,Loyal Customers
12616,94.0,2,713.3,4,3,3,433,Loyal Customers
17309,94.0,1,79.0,4,5,5,455,Champions
16172,94.0,5,1140.21,4,2,2,422,Potential Loyalist
16400,94.0,1,302.48,4,4,4,444,Champions
14208,94.0,1,151.74,4,5,5,455,Champions
13158,94.0,4,1201.06,4,2,2,422,Potential Loyalist
13744,94.0,2,1080.52,4,3,2,432,Loyal Customers
13192,94.0,2,911.94,4,3,3,433,Loyal Customers
16551,95.0,3,922.12,4,3,3,433,Loyal Customers
17050,95.0,6,3153.24,4,1,1,411,Potential Loyalist
16820,95.0,1,497.61,4,5,3,453,Loyal Customers
17229,95.0,2,318.76,4,4,4,444,Champions
13548,95.0,2,618.73,4,3,3,433,Loyal Customers
15364,95.0,2,913.19,4,3,3,433,Loyal Customers
13851,95.0,3,2651.46,4,2,1,421,Potential Loyalist
15307,95.0,1,205.3,4,5,5,455,Champions
14565,95.0,4,3099.12,4,2,1,421,Potential Loyalist
12502,95.0,5,3723.87,4,2,1,421,Potential Loyalist
12422,95.0,3,803.56,4,3,3,433,Loyal Customers
13240,95.0,4,651.8,4,2,3,423,Potential Loyalist
17722,95.0,4,2424.04,4,2,1,421,Potential Loyalist
14965,95.0,2,592.84,4,3,3,433,Loyal Customers
13931,95.0,2,1237.53,4,3,2,432,Loyal Customers
12816,95.0,2,572.2,4,3,3,433,Loyal Customers
13748,95.0,5,948.25,4,2,2,422,Potential Loyalist
17774,96.0,4,1201.58,4,2,2,422,Potential Loyalist
12710,96.0,3,1149.02,4,3,2,432,Loyal Customers
12851,96.0,1,126.16,4,5,5,455,Champions
16761,96.0,1,316.62,4,4,4,444,Champions
14463,97.0,3,529.62,4,3,3,433,Loyal Customers
18087,97.0,2,4055.72,4,3,1,431,Loyal Customers
14171,97.0,1,362.13,4,4,4,444,Champions
13470,98.0,2,165.0,4,4,5,445,Champions
13099,98.0,1,207.36,4,5,5,455,Champions
16456,98.0,5,2157.8,4,2,1,421,Potential Loyalist
14276,98.0,3,1119.74,4,2,2,422,Potential Loyalist
14436,98.0,1,89.06,4,4,5,445,Champions
18027,98.0,1,115.31,4,4,5,445,Champions
13376,98.0,3,1019.76,4,2,2,422,Potential Loyalist
14420,98.0,1,387.52,4,4,4,444,Champions
13045,98.0,1,305.28,4,4,4,444,Champions
16808,98.0,2,288.42,4,4,4,444,Champions
15829,98.0,2,636.14,4,3,3,433,Loyal Customers
17588,99.0,3,1240.2,4,3,2,432,Loyal Customers
15260,99.0,7,1810.77,4,1,2,412,Potential Loyalist
17320,99.0,3,1200.62,4,3,2,432,Loyal Customers
13631,99.0,11,3070.42,4,1,1,411,Potential Loyalist
16180,99.0,8,10254.18,4,1,1,411,Potential Loyalist
16278,99.0,1,566.38,4,5,3,453,Loyal Customers
12436,99.0,1,509.01,4,5,3,453,Loyal Customers
16780,99.0,2,409.99,4,3,4,434,Loyal Customers
16083,100.0,2,1317.62,4,3,2,432,Loyal Customers
16842,100.0,3,1264.19,4,3,2,432,Loyal Customers
14513,100.0,3,455.59,4,2,4,424,Potential Loyalist
17298,100.0,2,498.42,4,3,3,433,Loyal Customers
15866,100.0,1,211.89,4,5,5,455,Champions
15596,100.0,5,1406.59,4,2,2,422,Potential Loyalist
12814,101.0,1,125.92,4,4,5,445,Champions
14078,101.0,6,1049.37,4,1,2,412,Potential Loyalist
16816,102.0,4,417.06,4,2,4,424,Potential Loyalist
16806,102.0,4,760.21,4,2,3,423,Potential Loyalist
13778,102.0,1,178.7,4,5,5,455,Champions
15625,103.0,4,1534.26,4,2,2,422,Potential Loyalist
14472,103.0,8,1806.2,4,1,2,412,Potential Loyalist
13301,103.0,4,618.09,4,2,3,423,Potential Loyalist
15095,103.0,4,1370.6,4,2,2,422,Potential Loyalist
15569,103.0,5,1375.71,4,2,2,422,Potential Loyalist
15325,103.0,1,160.09,4,5,5,455,Champions
13489,104.0,4,449.52,4,2,4,424,Potential Loyalist
15641,104.0,4,1887.2,4,2,2,422,Potential Loyalist
15074,104.0,1,735.67,4,5,3,453,Loyal Customers
12624,105.0,2,641.13,4,3,3,433,Loyal Customers
14055,105.0,1,725.64,4,5,3,453,Loyal Customers
17146,105.0,3,749.78,4,2,3,423,Potential Loyalist
17189,105.0,2,377.5,4,3,4,434,Loyal Customers
14210,105.0,6,1905.84,4,1,2,412,Potential Loyalist
18200,105.0,1,148.69,4,5,5,455,Champions
16429,105.0,1,284.55,4,4,4,444,Champions
16641,105.0,1,231.1,4,5,5,455,Champions
16309,105.0,2,706.57,4,3,3,433,Loyal Customers
12715,105.0,1,343.36,4,4,4,444,Champions
15663,105.0,1,138.14,4,5,5,455,Champions
13003,105.0,3,149.05,4,2,5,425,Potential Loyalist
16503,106.0,4,1431.93,4,2,2,422,Potential Loyalist
17844,106.0,1,51.56,4,5,5,455,Champions
16093,106.0,1,17.0,4,4,5,445,Champions
15800,106.0,2,696.89,4,3,3,433,Loyal Customers
17256,106.0,2,222.15,4,4,5,445,Champions
17869,106.0,5,428.18,4,2,4,424,Potential Loyalist
14196,106.0,1,335.52,4,4,4,444,Champions
17134,106.0,2,413.2,4,3,4,434,Loyal Customers
14314,106.0,1,120.0,4,4,5,445,Champions
16340,106.0,1,488.24,4,5,3,453,Loyal Customers
13000,106.0,3,534.85,4,3,3,433,Loyal Customers
12649,106.0,3,623.51,4,3,3,433,Loyal Customers
15263,106.0,1,156.51,4,5,5,455,Champions
14687,106.0,1,628.38,4,5,3,453,Loyal Customers
13411,106.0,1,209.8,4,5,5,455,Champions
15812,106.0,5,1801.14,4,2,2,422,Potential Loyalist
14407,106.0,6,2157.73,4,1,1,411,Potential Loyalist
14973,106.0,3,1314.45,4,3,2,432,Loyal Customers
13593,107.0,5,2011.88,4,2,2,422,Potential Loyalist
17242,107.0,2,1135.04,4,3,2,432,Loyal Customers
14875,107.0,2,1465.32,4,3,2,432,Loyal Customers
14523,107.0,1,241.09,4,5,5,455,Champions
13140,107.0,3,422.47,4,3,4,434,Loyal Customers
17268,107.0,4,763.64,4,2,3,423,Potential Loyalist
18018,107.0,2,122.14,4,4,5,445,Champions
13425,107.0,3,1624.21,4,2,2,422,Potential Loyalist
14265,108.0,2,530.18,4,3,3,433,Loyal Customers
13933,108.0,2,608.79,4,3,3,433,Loyal Customers
17083,108.0,3,1405.78,4,3,2,432,Loyal Customers
14930,108.0,3,2362.96,4,2,1,421,Potential Loyalist
17585,108.0,4,1103.37,4,2,2,422,Potential Loyalist
12593,108.0,3,418.1,4,3,4,434,Loyal Customers
14045,108.0,4,1659.75,4,2,2,422,Potential Loyalist
16550,108.0,5,2298.97,4,2,1,421,Potential Loyalist
16952,108.0,2,167.61,4,4,5,445,Champions
14364,108.0,8,3717.35,4,1,1,411,Potential Loyalist
14460,109.0,3,434.34,4,2,4,424,Potential Loyalist
14224,109.0,4,1004.38,4,2,2,422,Potential Loyalist
12363,109.0,2,552.0,4,3,3,433,Loyal Customers
14013,109.0,3,473.02,4,3,4,434,Loyal Customers
16536,109.0,1,490.37,4,5,3,453,Loyal Customers
15313,109.0,1,52.0,4,5,5,455,Champions
14566,110.0,1,1432.0,4,4,2,442,Loyal Customers
17029,110.0,2,716.0,4,3,3,433,Loyal Customers
14246,110.0,3,1474.06,4,3,2,432,Loyal Customers
13242,111.0,3,270.4,4,3,4,434,Loyal Customers
12968,111.0,1,135.95,4,5,5,455,Champions
14772,111.0,1,139.26,4,5,5,455,Champions
15938,111.0,5,404.58,4,2,4,424,Potential Loyalist
12513,112.0,1,612.29,4,5,3,453,Loyal Customers
13273,112.0,1,138.98,4,5,5,455,Champions
12418,112.0,1,668.58,4,5,3,453,Loyal Customers
16419,112.0,6,958.71,4,1,2,412,Potential Loyalist
17747,112.0,1,71.4,4,5,5,455,Champions
17742,112.0,2,355.11,4,4,4,444,Champions
15396,112.0,1,288.18,4,4,4,444,Champions
15232,112.0,2,612.06,4,3,3,433,Loyal Customers
14745,112.0,5,1220.26,4,2,2,422,Potential Loyalist
15472,112.0,1,371.56,4,4,4,444,Champions
16582,112.0,1,313.62,4,4,4,444,Champions
17045,112.0,3,339.44,4,2,4,424,Potential Loyalist
15797,112.0,4,2207.4,4,2,1,421,Potential Loyalist
17070,113.0,1,304.24,4,4,4,444,Champions
13655,113.0,2,932.97,4,3,2,432,Loyal Customers
18073,113.0,12,3707.18,4,1,1,411,Potential Loyalist
12729,113.0,1,453.01,4,5,4,454,Champions
12688,113.0,1,4873.81,4,5,1,451,Loyal Customers
15122,113.0,3,1633.78,4,2,2,422,Potential Loyalist
15541,113.0,1,85.13,4,4,5,445,Champions
13027,113.0,6,6912.0,4,1,1,411,Potential Loyalist
16755,113.0,3,1471.68,4,3,2,432,Loyal Customers
14323,114.0,2,605.06,4,3,3,433,Loyal Customers
15734,114.0,2,1339.45,4,3,2,432,Loyal Customers
17398,114.0,3,653.38,4,3,3,433,Loyal Customers
12641,114.0,1,185.9,4,5,5,455,Champions
16092,114.0,3,817.86,4,3,3,433,Loyal Customers
16961,115.0,1,234.17,4,5,5,455,Champions
16902,115.0,1,1679.38,4,4,2,442,Loyal Customers
15002,115.0,4,1560.16,4,2,2,422,Potential Loyalist
14918,115.0,2,1610.15,4,3,2,432,Loyal Customers
15768,115.0,3,621.83,4,3,3,433,Loyal Customers
14006,115.0,3,962.19,4,2,2,422,Potential Loyalist
16927,115.0,3,543.05,4,2,3,423,Potential Loyalist
15480,115.0,1,905.5,4,5,3,453,Loyal Customers
17958,116.0,1,508.46,4,5,3,453,Loyal Customers
16272,116.0,1,411.7,4,5,4,454,Champions
15683,116.0,1,193.75,4,5,5,455,Champions
17252,116.0,2,348.91,4,4,4,444,Champions
15624,116.0,4,588.13,4,2,3,423,Potential Loyalist
13621,116.0,1,213.85,4,5,5,455,Champions
13799,116.0,2,688.86,4,3,3,433,Loyal Customers
12758,116.0,2,2791.59,4,3,1,431,Loyal Customers
18143,116.0,2,1000.16,4,3,2,432,Loyal Customers
14301,116.0,1,640.14,4,5,3,453,Loyal Customers
13720,116.0,4,799.9,4,2,3,423,Potential Loyalist
17048,117.0,3,925.35,4,3,3,433,Loyal Customers
12399,118.0,4,1108.65,4,2,2,422,Potential Loyalist
14855,118.0,2,645.65,4,3,3,433,Loyal Customers
17122,118.0,1,138.32,4,5,5,455,Champions
14406,118.0,1,156.75,4,5,5,455,Champions
13645,119.0,1,252.1,4,4,4,444,Champions
13888,119.0,2,595.67,4,3,3,433,Loyal Customers
17642,119.0,2,712.29,4,3,3,433,Loyal Customers
15689,119.0,2,254.1,4,4,4,444,Champions
16317,119.0,3,1341.65,4,3,2,432,Loyal Customers
13873,119.0,3,389.6,4,3,4,434,Loyal Customers
17248,119.0,1,312.05,4,4,4,444,Champions
15192,119.0,3,1044.32,4,2,2,422,Potential Loyalist
13307,119.0,1,15.0,4,4,5,445,Champions
16045,119.0,4,1340.7,4,2,2,422,Potential Loyalist
15581,120.0,12,3421.52,4,1,1,411,Potential Loyalist
14346,120.0,2,1021.58,4,3,2,432,Loyal Customers
13355,121.0,1,674.7,4,5,3,453,Loyal Customers
15247,121.0,1,356.0,4,4,4,444,Champions
13280,121.0,3,787.16,4,2,3,423,Potential Loyalist
13217,121.0,3,533.98,4,3,3,433,Loyal Customers
16292,121.0,1,302.25,4,4,4,444,Champions
14024,121.0,2,327.7,4,4,4,444,Champions
17994,121.0,4,669.94,4,2,3,423,Potential Loyalist
13162,121.0,4,1688.29,4,2,2,422,Potential Loyalist
16788,122.0,2,592.31,4,3,3,433,Loyal Customers
17085,122.0,5,1562.4,4,2,2,422,Potential Loyalist
18248,122.0,2,804.02,4,3,3,433,Loyal Customers
14127,122.0,3,709.71,4,3,3,433,Loyal Customers
15985,122.0,2,1142.42,4,3,2,432,Loyal Customers
13869,122.0,4,3065.38,4,2,1,421,Potential Loyalist
14331,123.0,2,462.66,4,3,4,434,Loyal Customers
13752,123.0,6,1175.38,4,1,2,412,Potential Loyalist
17331,123.0,1,175.2,4,5,5,455,Champions
14053,123.0,2,247.75,4,4,4,444,Champions
14079,124.0,1,375.1,4,4,4,444,Champions
13248,124.0,2,465.68,4,3,4,434,Loyal Customers
16174,125.0,3,1009.55,4,2,2,422,Potential Loyalist
17400,125.0,5,2068.02,4,2,1,421,Potential Loyalist
13082,125.0,9,3613.63,4,1,1,411,Potential Loyalist
16572,126.0,3,1009.6,4,2,2,422,Potential Loyalist
13513,126.0,1,205.1,4,5,5,455,Champions
16302,126.0,1,233.22,4,5,5,455,Champions
14778,126.0,2,730.86,4,3,3,433,Loyal Customers
12693,126.0,4,855.91,4,2,3,423,Potential Loyalist
14344,126.0,8,884.03,4,1,3,413,Potential Loyalist
17267,126.0,2,317.2,4,4,4,444,Champions
13218,126.0,1,62.64,4,5,5,455,Champions
13402,126.0,2,621.23,4,3,3,433,Loyal Customers
18099,126.0,1,168.31,4,5,5,455,Champions
15254,126.0,1,300.36,4,4,4,444,Champions
17692,126.0,4,740.94,4,2,3,423,Potential Loyalist
17723,126.0,6,3276.4,4,1,1,411,Potential Loyalist
17457,126.0,5,1737.7,4,2,2,422,Potential Loyalist
16835,127.0,2,180.85,4,4,5,445,Champions
15133,127.0,3,982.42,4,2,2,422,Potential Loyalist
14972,127.0,1,114.77,4,4,5,445,Champions
13791,127.0,2,1516.0,4,3,2,432,Loyal Customers
17514,127.0,1,208.65,4,5,5,455,Champions
12643,127.0,6,3344.64,4,1,1,411,Potential Loyalist
12917,127.0,1,594.0,4,5,3,453,Loyal Customers
16324,127.0,3,398.92,4,3,4,434,Loyal Customers
17429,127.0,3,524.92,4,3,3,433,Loyal Customers
15374,128.0,1,168.0,4,5,5,455,Champions
17887,128.0,1,111.35,4,4,5,445,Champions
14076,128.0,1,114.92,4,4,5,445,Champions
12750,128.0,1,275.88,4,4,4,444,Champions
17353,128.0,2,1740.0,4,3,2,432,Loyal Customers
13850,128.0,1,1595.48,4,4,2,442,Loyal Customers
18178,128.0,4,1590.81,4,2,2,422,Potential Loyalist
12378,129.0,1,4008.62,4,4,1,441,Loyal Customers
13075,129.0,1,919.61,4,4,3,443,Loyal Customers
17615,129.0,3,329.6,4,3,4,434,Loyal Customers
15342,129.0,1,406.09,4,5,4,454,Champions
17282,129.0,3,1684.01,4,2,2,422,Potential Loyalist
14403,129.0,4,1475.81,4,2,2,422,Potential Loyalist
14133,129.0,3,605.64,4,3,3,433,Loyal Customers
12644,129.0,1,477.91,4,5,4,454,Champions
17553,129.0,1,1487.6,4,4,2,442,Loyal Customers
17053,130.0,1,498.48,4,5,3,453,Loyal Customers
17941,130.0,1,304.56,4,4,4,444,Champions
12942,130.0,3,675.6,4,3,3,433,Loyal Customers
15438,130.0,1,156.58,4,5,5,455,Champions
13388,130.0,2,677.1,4,3,3,433,Loyal Customers
12534,130.0,1,1089.18,4,4,2,442,Loyal Customers
14885,131.0,1,765.32,4,5,3,453,Loyal Customers
17695,131.0,2,765.34,4,3,3,433,Loyal Customers
13722,131.0,3,2375.41,4,2,1,421,Potential Loyalist
18064,132.0,2,814.0,4,3,3,433,Loyal Customers
13106,132.0,1,76.5,4,5,5,455,Champions
15776,132.0,1,241.62,4,5,5,455,Champions
17926,132.0,2,397.29,4,3,4,434,Loyal Customers
12453,133.0,1,707.09,4,5,3,453,Loyal Customers
15942,133.0,1,337.44,4,4,4,444,Champions
13414,133.0,3,1390.5,4,3,2,432,Loyal Customers
17931,133.0,2,402.46,4,3,4,434,Loyal Customers
12507,133.0,3,1304.81,4,3,2,432,Loyal Customers
15120,133.0,1,358.82,4,4,4,444,Champions
15746,133.0,1,196.88,4,5,5,455,Champions
14143,133.0,1,115.8,4,4,5,445,Champions
18268,133.0,1,25.5,4,4,5,445,Champions
16147,133.0,1,375.0,4,4,4,444,Champions
15149,133.0,1,520.8,4,5,3,453,Loyal Customers
15118,133.0,1,244.8,4,5,5,455,Champions
15245,133.0,3,2515.84,4,2,1,421,Potential Loyalist
12743,133.0,2,530.58,4,3,3,433,Loyal Customers
14002,133.0,2,529.73,4,3,3,433,Loyal Customers
15639,133.0,1,425.32,4,5,4,454,Champions
15261,134.0,1,254.82,4,4,4,444,Champions
18151,134.0,2,653.35,4,3,3,433,Loyal Customers
12853,134.0,6,1957.1,4,1,2,412,Potential Loyalist
16951,134.0,3,1277.75,4,3,2,432,Loyal Customers
16696,134.0,4,657.9,4,2,3,423,Potential Loyalist
13194,135.0,1,60.7,4,5,5,455,Champions
16447,135.0,1,255.91,4,4,4,444,Champions
13492,135.0,3,1269.84,4,3,2,432,Loyal Customers
13730,135.0,2,752.6,4,3,3,433,Loyal Customers
13296,136.0,1,87.4,4,4,5,445,Champions
15372,136.0,1,2007.4,4,5,2,452,Loyal Customers
15855,136.0,5,706.34,4,2,3,423,Potential Loyalist
14692,136.0,4,562.35,4,2,3,423,Potential Loyalist
17693,136.0,1,200.47,4,5,5,455,Champions
17935,137.0,2,145.24,4,4,5,445,Champions
12763,137.0,2,494.08,4,3,3,433,Loyal Customers
17040,137.0,1,449.73,4,5,4,454,Champions
12864,137.0,1,147.12,4,5,5,455,Champions
17649,137.0,1,868.49,4,5,3,453,Loyal Customers
13037,137.0,3,881.07,4,3,3,433,Loyal Customers
14100,137.0,1,190.05,4,5,5,455,Champions
13116,137.0,1,501.14,4,5,3,453,Loyal Customers
16178,137.0,1,197.9,4,5,5,455,Champions
13802,138.0,3,4599.42,4,3,1,431,Loyal Customers
12916,138.0,4,2861.95,4,2,1,421,Potential Loyalist
16305,138.0,1,361.22,4,4,4,444,Champions
16948,138.0,3,435.02,4,3,4,434,Loyal Customers
17312,138.0,3,644.3,4,3,3,433,Loyal Customers
17265,138.0,2,538.8,4,3,3,433,Loyal Customers
15704,139.0,4,2283.12,4,2,1,421,Potential Loyalist
18262,139.0,1,149.48,4,5,5,455,Champions
15623,140.0,1,301.03,4,4,4,444,Champions
16654,140.0,4,601.27,4,2,3,423,Potential Loyalist
16866,140.0,3,207.74,4,2,5,425,Potential Loyalist
18146,140.0,2,160.35,4,4,5,445,Champions
17660,140.0,1,177.05,4,5,5,455,Champions
15108,141.0,4,1300.25,4,2,2,422,Potential Loyalist
17962,141.0,1,97.31,4,4,5,445,Champions
17694,141.0,1,283.12,4,4,4,444,Champions
14259,141.0,1,120.0,4,4,5,445,Champions
16112,142.0,4,195.74,4,2,5,425,Potential Loyalist
15713,142.0,2,356.7,4,3,4,434,Loyal Customers
17866,142.0,1,329.65,4,4,4,444,Champions
16807,142.0,3,1121.59,4,2,2,422,Potential Loyalist
12510,142.0,2,982.57,4,3,2,432,Loyal Customers
15802,142.0,1,451.42,4,5,4,454,Champions
12521,142.0,1,599.68,4,5,3,453,Loyal Customers
12875,142.0,2,343.23,4,4,4,444,Champions
14117,143.0,1,90.0,4,4,5,445,Champions
13564,143.0,3,1693.22,4,2,2,422,Potential Loyalist
12840,143.0,4,2726.77,4,2,1,421,Potential Loyalist
12947,143.0,6,1603.99,4,1,2,412,Potential Loyalist
13821,144.0,2,385.64,4,3,4,434,Loyal Customers
16859,144.0,2,747.81,4,3,3,433,Loyal Customers
17984,144.0,1,152.68,4,5,5,455,Champions
14758,144.0,4,1484.06,4,2,2,422,Potential Loyalist
12833,144.0,1,417.38,4,5,4,454,Champions
16054,144.0,1,783.9,4,5,3,453,Loyal Customers
13967,145.0,1,80.7,4,5,5,455,Champions
15716,145.0,4,1075.71,4,2,2,422,Potential Loyalist
14958,146.0,3,483.73,4,2,4,424,Potential Loyalist
17948,146.0,1,358.56,4,4,4,444,Champions
14722,146.0,1,180.42,4,5,5,455,Champions
15004,146.0,1,1220.77,4,4,2,442,Loyal Customers
